Unnamed: 0	id	title	author	department	year	pages	FORREVIEW	tokenized_title
1776	1777	งานสังคมสงเคราะห์กับการอนามัยแม่และเด็กในชนบท 	นัดดา สุขพินิจ 	คณะสังคมสงเคราะห์ศาสตร์ 	2521	125	0	['งาน', 'สังคมสงเคราะห์', 'กับ', 'การ', 'อนามัย', 'แม่', 'และ', 'เด็ก', 'ใน', 'ชนบท', ' ']
1777	1778	ปัญหา อุปสรรค และความต้องการในการจัดบริการสังคมสงเคราะห์ในโรงเรียน ประถมศึกษา พื้นที่ชนบทยากจน ศึกษาเฉพาะกรณีจังหวัดอุบลราชธานี.	นิตยา ชินฉัตร์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2528	354	0	['ปัญหา', ' ', 'อุปสรรค', ' ', 'และ', 'ความ', 'ต้องการ', 'ใน', 'การ', 'จัด', 'บริการ', 'สังคมสงเคราะห์', 'ใน', 'โรง', 'เรียน', ' ', 'ประถมศึกษา', ' ', 'พื้นที่', 'ชนบท', 'ยากจน', ' ', 'ศึกษา', 'เฉพาะ', 'กรณี', 'จังหวัดอุบลราชธานี', '.']
1778	1779	ปัญหาและสาเหตุของการขาดงานของคนงานในโรงงานอุตสาหกรรม 	ธนิกา นามากุล 	คณะสังคมสงเคราะห์ศาสตร์ 	2522	150	0	['ปัญหา', 'และ', 'สาเหตุ', 'ของ', 'การ', 'ขาด', 'งาน', 'ของ', 'คน', 'งาน', 'ใน', 'โรง', 'งาน', 'อุตสาหกรรม', ' ']
1779	1780	การสังคมสงเคราะห์ทางการแพทย์ฝ่ายจิตในประเทศไทย	อนงค์ ราชากร 	คณะสังคมสงเคราะห์ศาสตร์ 	2517	155	0	['การ', 'สังคมสงเคราะห์', 'ทาง', 'การ', 'แพทย์', 'ฝ่าย', 'จิต', 'ใน', 'ประเทศไทย']
1780	1781	สุขภาพจิตของนักเรียนตาบอดในประเทศไทย.	สว่าง โรจน์รัตนเกียรติ 	คณะสังคมสงเคราะห์ศาสตร์ 	2524	173	0	['สุขภาพ', 'จิต', 'ของ', 'นัก', 'เรียน', 'ตาบอด', 'ใน', 'ประเทศไทย', '.']
1781	1782	กรรมกรกับการมีส่วนร่วมในทางการเมืองของประเทศไทย.	โสภณ ตัณฑชุณห์ 	คณะรัฐศาสตร์ 	2520	196	0	['กรรมกร', 'กับ', 'การ', 'มี', 'ส่วน', 'ร่วม', 'ใน', 'ทาง', 'การ', 'เมือง', 'ของ', 'ประเทศไทย', '.']
1782	1783	บทบาทของนักสังคมสงเคราะห์ทางการแพทย์ฝ่ายจิต ในการปฏิบัติงาน ของศูนย์สุขวิทยาจิต.	ศิริพร สันติพิทักษ์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2522	147	0	['บทบาท', 'ของ', 'นัก', 'สังคมสงเคราะห์', 'ทาง', 'การ', 'แพทย์', 'ฝ่าย', 'จิต', ' ', 'ใน', 'การ', 'ปฏิบัติ', 'งาน', ' ', 'ของ', 'ศูนย์สุขวิทยาจิต', '.']
1783	1784	การศึกษานอกระบบของลูกจ้างไทย.	อัญมณี บูรณกานนท์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2526	335	0	['การ', 'ศึกษา', 'นอก', 'ระบบ', 'ของ', 'ลูกจ้าง', 'ไทย', '.']
1784	1785	การศึกษาปัญหาและอุปสรรคของแพทย์ในการบำบัดรักษาผู้ป่วยโรคประสาทประเภทวิตกกังวล	วรัตนา สุขวัฒนานันท์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2526	136	0	['การ', 'ศึกษา', 'ปัญหา', 'และ', 'อุปสรรค', 'ของ', 'แพทย์', 'ใน', 'การ', 'บำบัด', 'รักษา', 'ผู้', 'ป่วย', 'โรค', 'ประสาท', 'ประเภท', 'วิตกกังวล']
1785	1786	อาคารสงเคราะห์เช่าซื้อ 413 หลัง ตำบลทุ่งมหาเมฆ.	พริ้ม มันกลาง 	คณะรัฐประศาสนศาสตร์ 	2507	223	0	['อาคารสงเคราะห์', 'เช่า', 'ซื้อ', ' ', '413', ' ', 'หลัง', ' ', 'ตำบลทุ่งมหาเมฆ', '.']
1786	1787	ศึกษาการจัดกลุ่มให้คำปรึกษาแก่ญาติของผู้ป่วยโรคจิตเภท ในโรงพยาบาลสมเด็จเจ้าพระยา.	รจนา กุลรัตน์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2526	193	0	['ศึกษา', 'การ', 'จัด', 'กลุ่ม', 'ให้', 'คำ', 'ปรึกษา', 'แก่', 'ญาติ', 'ของ', 'ผู้', 'ป่วย', 'โรค', 'จิต', 'เภท', ' ', 'ใน', 'โรง', 'พยาบาลสมเด็จเจ้าพระยา', '.']
1787	1788	ปัจจัยทางสังคมที่มีผลต่อผู้เจ็บป่วยโรคประสาท ศึกษาเฉพาะกรณีผู้ป่วยภายใน ของโรงพยาบาลเชียงใหม่	พงศกร สุจริตกุล 	คณะสังคมสงเคราะห์ศาสตร์ 	2525	235	0	['ปัจจัย', 'ทาง', 'สังคม', 'ที่', 'มี', 'ผล', 'ต่อ', 'ผู้', 'เจ็บป่วย', 'โรค', 'ประสาท', ' ', 'ศึกษา', 'เฉพาะ', 'กรณี', 'ผู้', 'ป่วย', 'ภาย', 'ใน', ' ', 'ของ', 'โรงพยาบาลเชียงใหม่']
1788	1789	บทบาทของรัฐบาลด้านอาคารสงเคราะห์ในกรุงเทพมหานครระหว่างปี พ.ศ. 2508-2518.	ปนัดดา ศรีโพธิ์ทอง 	คณะเศรษฐศาสตร์ 	2520	141	0	['บทบาท', 'ของ', 'รัฐบาล', 'ด้าน', 'อาคารสงเคราะห์', 'ใน', 'กรุงเทพมหานคร', 'ระหว่าง', 'ปี', ' ', 'พ.ศ.', ' ', '2508', '-', '2518', '.']
1789	1790	ความรู้ ทัศนคติ และการปฏิบัติงานของผู้ร่วมงานจิตเวชต่องานจิตเวชในกรมการแพทย์.	นวลจันทร์ หลิ่วรุ่งเรือง 	คณะสังคมสงเคราะห์ศาสตร์ 	2522	96	0	['ความ', 'รู้', ' ', 'ทัศนคติ', ' ', 'และ', 'การ', 'ปฏิบัติ', 'งาน', 'ของ', 'ผู้', 'ร่วม', 'งาน', 'จิตเวช', 'ต่อ', 'งาน', 'จิตเวช', 'ใน', 'กรมการแพทย์', '.']
1790	1791	การศึกษาสภาวะแวดล้อมทางครอบครัวของผู้ป่วยจิตเวชวัยรุ่น	นภวัลย์ กัมพลาศิริ 	คณะสังคมสงเคราะห์ศาสตร์ 	2524	239	0	['การ', 'ศึกษา', 'สภาวะ', 'แวดล้อม', 'ทาง', 'ครอบครัว', 'ของ', 'ผู้', 'ป่วย', 'จิตเวช', 'วัย', 'รุ่น']
1791	1792	งานสังคมสงเคราะห์กับคนไข้โรคจิตในโรงพยาบาลศรีธัญญา	ทัศนีย์ ศุภอนันต์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2521	138	0	['งาน', 'สังคมสงเคราะห์', 'กับ', 'คน', 'ไข้', 'โรค', 'จิต', 'ใน', 'โรงพยาบาลศรีธัญญา']
