Unnamed: 0	id	name	year	researchers	department	research_area	research_type	tokenized_title
282	283	โครงการวิเคราะห์ศักยภาพและพัฒนาชุดโปรแกรมการจัดการท่องเที่ยวต้นแบบสำหรับอุตสาหกรรม MICE ในจังหวัดเชียงใหม่ เพื่อรองรับการเข้าสู่ประชาคมเศรษฐกิจอาเซียน	2557	ผศ.ดร. กนกวรรณ  อู่ทองทรัพย์	วิทยาลัยสหวิทยาการ			['โครงการ', 'วิเคราะห์', 'ศักยภาพ', 'และ', 'พัฒนา', 'ชุด', 'โปรแกรม', 'การจัดการ', 'ท่องเที่ยว', 'ต้น', 'แบบ', 'สำหรับ', 'อุตสาหกรรม', ' ', 'MICE', ' ', 'ใน', 'จังหวัดเชียงใหม่', ' ', 'เพื่อ', 'รองรับ', 'การ', 'เข้า', 'สู่', 'ประชาคม', 'เศรษฐกิจ', 'อาเซียน']
283	284	การพัฒนาการท่องเที่ยวเพื่อการเรียนรู้ที่มีพิพิธภัณฑ์เป็นศูนย์กลางในจังหวัดปทุมธานี  (ปีที่ 2)	2557	นายอิสรา อุปถัมภ์	สถาบันไทยคดีศึกษา			['การ', 'พัฒนา', 'การ', 'ท่องเที่ยว', 'เพื่อ', 'การ', 'เรียนรู้', 'ที่', 'มี', 'พิพิธภัณฑ์', 'เป็น', 'ศูนย์กลาง', 'ใน', 'จังหวัดปทุมธานี', ' ', ' ', '(', 'ปี', 'ที่', ' ', '2', ')']
284	285	ปัจจัยกำหนดการเคลื่อนย้ายแรงงานที่มีทักษะใน 7 สาขาวิชาชีพของประเทศไทยไปสู่ประเทศสมาชิกอาเซียนในอนาคตภายใต้การเป็นประชาคมเศรษฐกิจอาเซียน	2557	รศ.ดร. สมชาย สุขสิริเสรีกุล	สถาบันทรัพยากรมนุษย์			['ปัจจัย', 'กำหนด', 'การ', 'เคลื่อนย้าย', 'แรงงาน', 'ที่', 'มี', 'ทักษะ', 'ใน', ' ', '7', ' ', 'สาขา', 'วิชา', 'ชีพ', 'ของ', 'ประเทศไทย', 'ไป', 'สู่', 'ประเทศ', 'สมาชิก', 'อาเซียน', 'ใน', 'อนาคต', 'ภาย', 'ใต้', 'การ', 'เป็น', 'ประชาคม', 'เศรษฐกิจ', 'อาเซียน']
285	286	โครงการทดลองโปรแกรมฝึกอบรมปัจจัยทางจิตวิทยาเพื่อพัฒนาความสำเร็จการประกอบธุรกิจในผู้ประกอบการวิสาหกิจขนาดย่อมไทยประเภทที่พัก	2557	อ.ดร. อุบลวรรณา ภวกานันท์	สถาบันทรัพยากรมนุษย์			['โครงการ', 'ทดลอง', 'โปรแกรม', 'ฝึกอบรม', 'ปัจจัย', 'ทาง', 'จิตวิทยา', 'เพื่อ', 'พัฒนา', 'ความ', 'สำเร็จ', 'การ', 'ประกอบ', 'ธุรกิจ', 'ใน', 'ผู้', 'ประกอบ', 'การ', 'วิสาหกิจ', 'ขนาด', 'ย่อม', 'ไทย', 'ประเภท', 'ที่', 'พัก']
286	287	การศึกษาเปรียบเทียบศักยภาพและความสามารถของทรัพยากรมนุษย์ในกลุ่มประเทศอาเซียน	2557	รศ.ดร. พิภพ อุดร	สถาบันทรัพยากรมนุษย์			['การ', 'ศึกษา', 'เปรียบเทียบ', 'ศักยภาพ', 'และ', 'ความ', 'สามารถ', 'ของ', 'ทรัพยากร', 'มนุษย์', 'ใน', 'กลุ่ม', 'ประเทศอาเซียน']
287	288	ปฏิกิริยาทางเภสัชจลนศาสตร์ระหว่างกันและเภสัชพันธุศาสตร์ของยาต้านมาลาเรียและยาต้านไวรัสเอชไอวีกลุ่มยับยั้งโปรตีนเมื่อได้รับร่วมกันในอาสาสมัครชาวไทยที่มีสุขภาพสมบูรณ์	2557	ศ.ดร. เกศรา ณ บางช้าง	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์			['ปฏิกิริยา', 'ทาง', 'เภสัชจลนศาสตร์', 'ระหว่าง', 'กัน', 'และ', 'เภสัชพันธุศาสตร์', 'ของ', 'ยา', 'ต้าน', 'มาลาเรีย', 'และ', 'ยา', 'ต้าน', 'ไวรัส', 'เอชไอวี', 'กลุ่ม', 'ยับยั้ง', 'โปรตีน', 'เมื่อ', 'ได้', 'รับ', 'ร่วม', 'กัน', 'ใน', 'อาสา', 'สมัคร', 'ชาว', 'ไทย', 'ที่', 'มี', 'สุขภาพ', 'สมบูรณ์']
288	289	การศึกษาคุณสมบัติของสารสกัดอย่างหยาบและส่วนสกัดแยกจากหญ้าไผ่น้ำต่อการเกิดภาวะไตวายเฉียบพลัน	2557	ผศ.ดร. วีระชัย ทิตภากร	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์			['การ', 'ศึกษา', 'คุณสมบัติ', 'ของ', 'สาร', 'สกัด', 'อย่าง', 'หยาบ', 'และ', 'ส่วน', 'สกัด', 'แยก', 'จาก', 'หญ้า', 'ไผ่', 'น้ำ', 'ต่อ', 'การ', 'เกิด', 'ภาวะ', 'ไต', 'วาย', 'เฉียบพลัน']
289	290	การศึกษาชีววิทยาระดับโมเลกุลของจีน pfmrp1 และ pfhdac1 ต่อการดื้อยาอาร์ติซูเนตและเมฟโฟลควินของเชื้อมาลาเรียชนิดฟัลซิพารัม	2557	ผศ.ดร. วรรณา ชัยเจริญกุล	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์			['การ', 'ศึกษา', 'ชีววิทยา', 'ระดับ', 'โมเลกุล', 'ของ', 'จีน', ' ', 'pfmrp', '1', ' ', 'และ', ' ', 'pfhdac', '1', ' ', 'ต่อ', 'การ', 'ดื้อยาอาร์ติซูเนต', 'และ', 'เมฟโฟลควิน', 'ของ', 'เชื้อมาลาเรีย', 'ชนิด', 'ฟัลซิพารัม']
290	291	ผลกระทบของการค้นหาข้อมูลของนักท่องเที่ยวชาวต่างชาติในเขตกรุงเทพมหานครที่มีต่อกระบวนการสร้างภาพลักษณ์ของประเทศและแหล่งท่องเที่ยว	2558	ผศ.ดร. อรทัย  เลิศวรรณวิทย์	คณะพาณิชยศาสตร์และการบัญชี			['ผล', 'กระทบ', 'ของ', 'การ', 'ค้นหา', 'ข้อมูล', 'ของ', 'นัก', 'ท่องเที่ยว', 'ชาว', 'ต่าง', 'ชาติ', 'ใน', 'เขตกรุงเทพมหานคร', 'ที่', 'มี', 'ต่อ', 'กระบวน', 'การ', 'สร้าง', 'ภาพลักษณ์', 'ของ', 'ประเทศ', 'และ', 'แหล่ง', 'ท่องเที่ยว']
291	292	มาตรการทางผังเมืองกับการจัดการสิ่งแวดล้อมในกรุงเทพมหานคร	2558	อ.วราลักษณ์  คงอ้วน	คณะสถาปัตยกรรมศาสตร์และการผังเมือง			['มาตรการ', 'ทาง', 'ผังเมือง', 'กับ', 'การ', 'จัดการ', 'สิ่ง', 'แวดล้อม', 'ใน', 'กรุงเทพมหานคร']
292	293	การพัฒนาการท่องเที่ยวเชิงการศึกษาสำหรับนักศึกษาต่างชาติ  (ปีที่ 1)	2558	นางสุจิตรา  ไชยจันทร์	สถาบันไทยคดีศึกษา			['การ', 'พัฒนา', 'การ', 'ท่องเที่ยว', 'เชิง', 'การ', 'ศึกษา', 'สำหรับ', 'นัก', 'ศึกษา', 'ต่าง', 'ชาติ', ' ', ' ', '(', 'ปี', 'ที่', ' ', '1', ')']
293	294	การศึกษาเปรียบเทียบศักยภาพและความสามารถของทรัพยากรมนุษย์ในกลุ่มประเทศอาเซียน	2558	รศ.ดร.พิภพ  อุดร	สถาบันทรัพยากรมนุษย์			['การ', 'ศึกษา', 'เปรียบเทียบ', 'ศักยภาพ', 'และ', 'ความ', 'สามารถ', 'ของ', 'ทรัพยากร', 'มนุษย์', 'ใน', 'กลุ่ม', 'ประเทศอาเซียน']
294	295	การรับเทคโนโลยี นวัตกรรมมาใช้ของผู้ประกอบการรุ่นใหม่วิสาหกิจขนาดกลางและขนาดย่อม (SMEs) และความพร้อมในการเข้าสู่ประชาคมเศรษฐกิจอาเซียน (AEC)	2558	นายกิตติภูมิ  วิเศษศักดิ์	สถาบันทรัพยากรมนุษย์			['การ', 'รับ', 'เทคโนโลยี', ' ', 'นวัตกรรม', 'มา', 'ใช้', 'ของ', 'ผู้', 'ประกอบ', 'การ', 'รุ่น', 'ใหม่', 'วิสาหกิจ', 'ขนาด', 'กลาง', 'และ', 'ขนาด', 'ย่อม', ' ', '(', 'SMEs', ')', ' ', 'และ', 'ความ', 'พร้อม', 'ใน', 'การ', 'เข้า', 'สู่', 'ประชาคม', 'เศรษฐกิจอาเซียน', ' ', '(', 'AEC', ')']
