	Unnamed: 0	Unnamed: 0.1	id	title	authors	publication	publish_date	publish_year	publish_month	type_id	doi	tokenized_title	year
5868	5868	5868	6092	News relation discovery based on association rule mining with combining factors	Kittiphattanabawon, N., Theeramunkong, T., Nantajeewarawat, E.	(2011) IEICE Transactions on Information and Systems, E94-D (3), pp. 404-415. 	2011			1		['News', ' ', 'relation', ' ', 'discovery', ' ', 'based', ' ', 'on', ' ', 'association', ' ', 'rule', ' ', 'mining', ' ', 'with', ' ', 'combining', ' ', 'factors']	2554.0
5869	5869	5869	6093	Classification of internally damaged almond nuts using hyperspectral imagery	Nakariyakul, S., Casasent, D.P.	(2011) Journal of Food Engineering, 103 (1), pp. 62-67. Cited 2 times.	2011			1		['Classification', ' ', 'of', ' ', 'internally', ' ', 'damaged', ' ', 'almond', ' ', 'nuts', ' ', 'using', ' ', 'hyperspectral', ' ', 'imagery']	2554.0
5870	5870	5870	6094	Gas-bubbled nano zero-valent iron process for high concentration arsenate removal	Tanboonchuy, V., Hsu, J.-C., Grisdanurak, N., Liao, C.-H.	(2011) Journal of Hazardous Materials, 186 (2-3), pp. 2123-2128. Cited 2 times.	2011			1		['Gas', '-', 'bubbled', ' ', 'nano', ' ', 'zero', '-', 'valent', ' ', 'iron', ' ', 'process', ' ', 'for', ' ', 'high', ' ', 'concentration', ' ', 'arsenate', ' ', 'removal']	2554.0
5871	5871	5871	6095	N-glycans from porcine trachea and lung: Predominant NeuAc?2-6Gal could be a selective pressure for influenza variants in favor of human-type receptor	Sriwilaijaroen, N., Kondo, S., Yagi, H., Takemae, N., Saito, T., Hiramatsu, H., Kato, K., Suzuki, Y.	(2011) PLoS ONE, 6 (2), art. no. e16302, . Cited 8 times.	2011			1		['N', '-', 'glycans', ' ', 'from', ' ', 'porcine', ' ', 'trachea', ' ', 'and', ' ', 'lung', ':', ' ', 'Predominant', ' ', 'NeuAc', '?', '2', '-', '6', 'Gal', ' ', 'could', ' ', 'be', ' ', 'a', ' ', 'selective', ' ', 'pressure', ' ', 'for', ' ', 'influenza', ' variants', ' ', 'in', ' ', 'favor', ' ', 'of', ' ', 'human', '-', 'type', ' ', 'receptor']	2554.0
5872	5872	5872	6096	Monitoring of clinical efficacy and in vitro sensitivity of Plasmodium vivax to chloroquine in area along Thai Myanmar border during 2009-2010	Muhamad, P., Ruengweerayut, R., Chacharoenkul, W., Rungsihirunrat, K., Na-Bangchang, K.	(2011) Malaria Journal, 10, art. no. 44, . Cited 8 times.	2011			1		['Monitoring', ' ', 'of', ' ', 'clinical', ' ', 'efficacy', ' ', 'and', ' ', 'in', ' ', 'vitro', ' ', 'sensitivity', ' ', 'of', ' ', 'Plasmodium', ' ', 'vivax', ' ', 'to', ' ', 'chloroquine', ' ', 'in', ' ', 'area', ' ', 'along', ' ', 'Thai', ' ', 'Myanmar', ' ', 'border', ' ', 'during', ' ', '2009', '-', '2010']	2554.0
5873	5873	5873	6097	Sequence and gene expression of chloroquine resistance transporter (pfcrt) in the association of in vitro drugs resistance of Plasmodium falciparum	Chaijaroenkul, W., Ward, S.A., Mungthin, M., Johnson, D., Owen, A., Bray, P.G., Na-Bangchang, K.	(2011) Malaria Journal, 10, art. no. 42, . Cited 6 times.	2011			1		['Sequence', ' ', 'and', ' ', 'gene', ' ', 'expression', ' ', 'of', ' ', 'chloroquine', ' ', 'resistance', ' transporter', ' ', '(', 'pfcrt', ')', ' ', 'in', ' ', 'the', ' ', 'association', ' ', 'of', ' ', 'in', ' ', 'vitro', ' ', 'drugs', ' ', 'resistance', ' ', 'of', ' ', 'Plasmodium falciparum']	2554.0
5874	5874	5874	6098	Proteome analyses of cellular proteins in methicillin-resistant Staphylococcus aureus treated with rhodomyrtone, a novel antibiotic candidate	Sianglum, W., Srimanote, P., Wonglumsom, W., Kittiniyom, K., Voravuthikunchai, S.P.	(2011) PLoS ONE, 6 (2), art. no. e16628, . Cited 10 times.	2011			1		['Proteome', ' ', 'analyses', ' ', 'of', ' ', 'cellular', ' ', 'proteins', ' ', 'in', ' ', 'methicillin', '-resistant', ' ', 'Staphylococcus ', 'aureus', ' ', 'treated', ' ', 'with', ' ', 'rhodomyrtone', ',', ' ', 'a', ' ', 'novel', ' ', 'antibiotic', ' ', 'candidate']	2554.0
5875	5875	5875	6099	Numerical analysis of specific absorption rate and heat transfer in the human body exposed to leakage electromagnetic field at 915 MHz and 2450 MHz	Wessapan, T., Srisawatdhisukul, S., Rattanadecho, P.	(2011) Journal of Heat Transfer, 133 (5), art. no. 051101, . Cited 11 times.	2011			1		['Numerical', ' ', 'analysis', ' ', 'of', ' ', 'specific', ' ', 'absorption', ' ', 'rate', ' ', 'and', ' ', 'heat', ' ', 'transfer', ' ', 'in', ' ', 'the', ' ', 'human', ' ', 'body', ' ', 'exposed', ' ', 'to', ' ', 'leakage', ' ', 'electromagnetic', ' ', 'field', ' ', 'at', ' ', '915', ' ', 'MHz', ' ', 'and', ' ', '2450', ' ', 'MHz']	2554.0
5876	5876	5876	6100	A framework for automatic heart sound analysis without segmentation	Yuenyong, S., Nishihara, A., Kongprawechnon, W., Tungpimolrut, K.	(2011) BioMedical Engineering Online, 10, art. no. 13, . Cited 5 times.	2011			1		['A', ' ', 'framework', ' ', 'for', ' ', 'automatic', ' ', 'heart', ' ', 'sound', ' ', 'analysis', ' ', 'without', ' ', 'segmentation']	2554.0
5877	5877	5877	6101	Abundance of amoA genes of ammonia-oxidizing archaea and bacteria in activated sludge of full-scale wastewater treatment plants	Limpiyakorn, T., Sonthiphand, P., Rongsayamanont, C., Polprasert, C.	(2011) Bioresource Technology, 102 (4), pp. 3694-3701. Cited 22 times.	2011			1		['Abundance', ' ', 'of', ' ', 'amoA', ' ', 'genes', ' ', 'of', ' ', 'ammonia', '-', 'oxidizing', ' ', 'archaea', ' ', 'and', ' ', 'bacteria in', ' ', 'activated', ' ', 'sludge', ' ', 'of', ' ', 'full', '-', 'scale', ' ', 'wastewater', ' ', 'treatment', ' ', 'plants']	2554.0
5878	5878	5878	6102	Bounds on the arboricities of connected graphs	Chaemchan, A.	(2011) Australasian Journal of Combinatorics, 49, pp. 209-215. 	2011			1		['Bounds', ' ', 'on', ' ', 'the', ' ', 'arboricities', ' ', 'of', ' ', 'connected', ' ', 'graphs']	2554.0
5879	5879	5879	6103	Government programmes in financing innovations: Comparative innovation system cases of Malaysia and Thailand	Wonglimpiyarat, J.	(2011) Technology in Society, 33 (1-2), pp. 156-164. Cited 1 time.	2011			1		['Government', ' ', 'programmes', ' ', 'in', ' ', 'financing', ' ', 'innovations', ':', ' ', 'Comparative', ' ', 'innovation', ' ', 'system', ' ', 'cases', ' ', 'of', ' ', 'Malaysia', ' ', 'and', ' ', 'Thailand']	2554.0
5880	5880	5880	6104	Determination of flutter derivatives of bridge decks by covariance-driven stochastic subspace identification	Janesupasaeree, T., Boonyapinyo, V.	(2011) International Journal of Structural Stability and Dynamics, 11 (1), pp. 73-99. 	2011			1		['Determination', ' ', 'of', ' ', 'flutter', ' ', 'derivatives', ' ', 'of', ' ', 'bridge', ' ', 'decks', ' ', 'by', ' ', 'covariance', '-', 'driven', ' ', 'stochastic', ' ', 'subspace', ' ', 'identification']	2554.0
5881	5881	5881	6105	Dielectric properties and temperature profile of fly ash-based geopolymer mortar	Jumrat, S., Chatveera, B., Rattanadecho, P.	(2011) International Communications in Heat and Mass Transfer, 38 (2), pp. 242-248. Cited 3 times.	2011			1		['Dielectric', ' ', 'properties', ' ', 'and', ' ', 'temperature', ' ', 'profile', ' ', 'of', ' ', 'fly', ' ', 'ash', '-', 'based', ' ', 'geopolymer', ' ', 'mortar']	2554.0
5882	5882	5882	6106	Prevalence of abnormal cervical cytology by liquid based cytology in the antenatal care clinic, Thammasat university hospital	Khaengkhor, P., Mairaing, K., Suwannarurk, K., Thaweekul, Y., Poomtavorn, Y., Pattaraarchachai, J., Bhamarapravatana, K.	(2011) Journal of the Medical Association of Thailand, 94 (2), pp. 152-158. Cited 4 times.	2011			1		['Prevalence', ' ', 'of', ' ', 'abnormal', ' ', 'cervical', ' ', 'cytology', ' ', 'by', ' ', 'liquid', ' ', 'based', ' ', 'cytology', ' ', 'in', ' ', 'the', ' ', 'antenatal', ' ', 'care', ' ', 'clinic', ',', ' ', 'Thammasat ', 'university', ' hospital']	2554.0
5883	5883	5883	6107	A novel anti-collision algorithm for high-density RFID tags	Makwimanloy, S., Kovintavewat, P., Ketprom, U., Tantibundhit, C.	(2011) Transactions on Electrical Engineering, Electronics, and Communications, 9 (1), pp. 33-39. 	2011			1		['A', ' ', 'novel', ' ', 'anti', '-', 'collision', ' ', 'algorithm', ' ', 'for', ' ', 'high', '-', 'density', ' ', 'RFID', ' ', 'tags']	2554.0
5884	5884	5884	6108	Functional analysis of novel aquaporins from Fasciola gigantica	Geadkaew, A., Von B?low, J., Beitz, E., Grams, S.V., Viyanant, V., Grams, R.	(2011) Molecular and Biochemical Parasitology, 175 (2), pp. 144-153. Cited 1 time.	2011			1		['Functional', ' ', 'analysis', ' ', 'of', ' ', 'novel', ' ', 'aquaporins', ' ', 'from', ' ', 'Fasciola gigantica']	2554.0
5885	5885	5885	6109	Prevalence of high-grade cervical intraepithelial neoplasia (CIN) in the patients with atypical squamous cells of undetermined significance (ASC-US) pap smears: Hospital based, dynamic population area	Panyanupap, A., Thaweekul, Y., Poomtavorn, Y., Mairaing, K., Suwannarurk, K., Pattaraarchachai, J., Bhamarapravatana, K.	(2011) Journal of the Medical Association of Thailand, 94 (2), pp. 159-163. 	2011			1		['Prevalence', ' ', 'of', ' ', 'high', '-', 'grade', ' ', 'cervical', ' ', 'intraepithelial', ' ', 'neoplasia', ' ', '(', 'CIN', ')', ' ', 'in', ' ', 'the', ' ', 'patients', ' ', 'with', ' ', 'atypical', ' ', 'squamous', ' ', 'cells', ' ', 'of', ' ', 'undetermined', ' ', 'significance', ' ', '(', 'ASC-', 'US', ')', ' ', 'pap', ' ', 'smears', ':', ' ', 'Hospital', ' ', 'based', ',', ' ', 'dynamic', ' ', 'population', ' ', 'area']	2554.0
5886	5886	5886	6110	The effects of dielectric shield on specific absorption rate and heat transfer in the human body exposed to leakage microwave energy	Wessapan, T., Srisawatdhisukul, S., Rattanadecho, P.	(2011) International Communications in Heat and Mass Transfer, 38 (2), pp. 255-262. Cited 10 times.	2011			1		['The', ' ', 'effects', ' ', 'of', ' ', 'dielectric', ' ', 'shield', ' ', 'on', ' ', 'specific', ' ', 'absorption', ' ', 'rate', ' ', 'and', ' ', 'heat', ' ', 'transfer', ' ', 'in', ' ', 'the', ' ', 'human', ' ', 'body', ' ', 'exposed', ' ', 'to', ' ', 'leakage', ' ', 'microwave', ' ', 'energy']	2554.0
5887	5887	5887	6111	Airflow simulation of particle suction in hard disk drives manufacturing process	Yimsiriwatana, N., Jearsiripongkul, T.	(2011) International Review on Modelling and Simulations, 4 (1), pp. 429-435. Cited 1 time.	2011			1		['Airflow', ' ', 'simulation', ' ', 'of', ' ', 'particle', ' ', 'suction', ' ', 'in', ' ', 'hard', ' ', 'disk', ' ', 'drives', ' ', 'manufacturing', ' ', 'process']	2554.0
5888	5888	5888	6112	The method of fundamental solutions for solving free boundary saturated seepage problem	Chaiyo, K., Rattanadecho, P., Chantasiriwan, S.	(2011) International Communications in Heat and Mass Transfer, 38 (2), pp. 249-254. Cited 4 times.	2011			1		['The', ' ', 'method', ' ', 'of', ' ', 'fundamental', ' ', 'solutions', ' ', 'for', ' ', 'solving', ' ', 'free', ' ', 'boundary', ' ', 'saturated', ' ', 'seepage', ' ', 'problem']	2554.0
5889	5889	5889	6113	Assessment of in vitro sensitivity of Plasmodium vivax fresh isolates	Muhamad, P., Chacharoenkul, W., Rungsihirunrat, K., Ruengweerayut, R., Na-Bangchang, K.	(2011) Asian Pacific Journal of Tropical Biomedicine, 1 (1), pp. 49-53. Cited 6 times.	2011			1		['Assessment', ' ', 'of', ' ', 'in', ' ', 'vitro', ' ', 'sensitivity', ' ', 'of', ' ', 'Plasmodium', ' vivax', ' ', 'fresh', ' ', 'isolates']	2554.0
5890	5890	5890	6114	Sustainability framework for hazardous materials transport route planning	Monprapussorn, S., Thaitakoo, D., Banomyong, R.	(2011) International Journal of Sustainable Society, 3 (1), pp. 33-51. 	2011			1		['Sustainability', ' ', 'framework', ' ', 'for', ' ', 'hazardous', ' ', 'materials', ' ', 'transport', ' ', 'route', ' ', 'planning']	2554.0
5891	5891	5891	6115	Modified pole re-position technique for optimal IIR multiple notch filter design	Thamrongmas, A., Charoenlarpnopparut, C.	(2011) Transactions on Electrical Engineering, Electronics, and Communications, 9 (1), pp. 7-15. Cited 1 time.	2011			1		['Modified', ' ', 'pole', ' ', 're', '-', 'position', ' ', 'technique', ' ', 'for', ' ', 'optimal', ' ', 'IIR', ' ', 'multiple', ' ', 'notch', ' ', 'filter', ' ', 'design']	2554.0
5892	5892	5892	6116	Soil moisture estimation from inverse modeling using multiple criteria functions	Charoenhirunyingyos, S., Honda, K., Kamthonkiat, D., Ines, A.V.M.	(2011) Computers and Electronics in Agriculture, 75 (2), pp. 278-287. 	2011			1		['Soil', ' ', 'moisture', ' ', 'estimation', ' ', 'from', ' ', 'inverse', ' ', 'modeling', ' ', 'using', ' ', 'multiple', ' ', 'criteria ', 'functions']	2554.0
5893	5893	5893	6117	Fabrication of monolithic 3D micro-systems	Preechaburana, P., Filippini, D.	(2011) Lab on a Chip - Miniaturisation for Chemistry and Biology, 11 (2), pp. 288-295. Cited 3 times.	2011			1		['Fabrication', ' ', 'of', ' ', 'monolithic', ' ', '3', 'D', ' ', 'micro', '-', 'systems']	2554.0
5894	5894	5894	6118	A framework for dynamically selecting gain in LEDBAT algorithm for high speed networks	James Abu, A., Gordon, S.	(2011) Information Technology Journal, 10 (2), pp. 358-366. Cited 2 times.	2011			1		['A', ' ', 'framework', ' ', 'for', ' ', 'dynamically', ' ', 'selecting', ' ', 'gain', ' ', 'in', ' ', 'LEDBAT', ' ', 'algorithm', ' ', 'for', ' ', 'high', ' ', 'speed', ' ', 'networks']	2554.0
5895	5895	5895	6119	HDR imaging evaluation of a NT-proBNP test with a mobile phone	Preechaburana, P., Macken, S., Suska, A., Filippini, D.	(2011) Biosensors and Bioelectronics, 26 (5), pp. 2107-2113. Cited 7 times.	2011			1		['HDR', ' ', 'imaging', ' ', 'evaluation', ' ', 'of', ' ', 'a', ' ', 'NT', '-', 'proBNP', ' ', 'test', ' ', 'with', ' ', 'a', ' ', 'mobile', ' ', 'phone']	2554.0
5896	5896	5896	6120	Outcomes of Thai patients with acute ischemic stroke after intravenous thrombolysis	Dharmasaroja, P.A., Dharmasaroja, P., Muengtaweepongsa, S.	(2011) Journal of the Neurological Sciences, 300 (1-2), pp. 74-77. Cited 4 times.	2011			1		['Outcomes', ' ', 'of', ' ', 'Thai', ' ', 'patients', ' ', 'with', ' ', 'acute', ' ', 'ischemic', ' ', 'stroke', ' ', 'after', ' ', 'intravenous', ' thrombolysis']	2554.0
5897	5897	5897	6121	A horizontal categorification of Gel'fand duality	Bertozzini, P., Conti, R., Lewkeeratiyutkul, W.	(2011) Advances in Mathematics, 226 (1), pp. 584-607. Cited 1 time.	2011			1		"['A', ' ', 'horizontal', ' ', 'categorification', ' ', 'of', ' ', 'Gel', ""'"", 'fand', ' ', 'duality']"	2554.0
5898	5898	5898	6122	Response of lap splice of reinforcing bars confined by FRP wrapping: Modeling approach	Thai, D.X., Pimanmas, A.	(2011) Structural Engineering and Mechanics, 37 (1), pp. 95-110. Cited 1 time.	2011			1		['Response', ' ', 'of', ' ', 'lap', ' ', 'splice', ' ', 'of', ' ', 'reinforcing', ' ', 'bars', ' ', 'confined', ' ', 'by', ' ', 'FRP', ' ', 'wrapping', ':', ' ', 'Modeling', ' ', 'approach']	2554.0
5899	5899	5899	6123	Response of lap splice of reinforcing bars confined by FRP wrapping: Application to nonlinear analysis of RC column	Pimanmas, A., Thai, D.X.	(2011) Structural Engineering and Mechanics, 37 (1), pp. 111-129. Cited 1 time.	2011			1		['Response', ' ', 'of', ' ', 'lap', ' ', 'splice', ' ', 'of', ' ', 'reinforcing', ' ', 'bars', ' ', 'confined', ' ', 'by', ' ', 'FRP', ' ', 'wrapping', ':', ' ', 'Application', ' ', 'to', ' ', 'nonlinear', ' ', 'analysis', ' ', 'of', ' ', 'RC', ' ', 'column']	2554.0
5900	5900	5900	6124	Fatigue crack growth behavior of friction stir welding of 6063-T5 aluminum alloys	Surapunt, S.	(2011) Advanced Materials Research, 146-147, pp. 1498-1501. 	2011			1		['Fatigue', ' ', 'crack', ' ', 'growth', ' ', 'behavior', ' ', 'of', ' ', 'friction', ' ', 'stir', ' ', 'welding', ' ', 'of', ' ', '6063', '-', 'T5', ' ', 'aluminum', ' ', 'alloys']	2554.0
5901	5901	5901	6125	Structure and function of interleukin-17 family cytokines	Zhang, X., Angkasekwinai, P., Dong, C., Tang, H.	(2011) Protein and Cell, 2 (1), pp. 26-40. Cited 6 times.	2011			1		['Structure', ' ', 'and', ' ', 'function', ' ', 'of', ' ', 'interleukin', '-', '17', ' ', 'family', ' ', 'cytokines']	2554.0
5902	5902	5902	6126	Allozyme analysis of the temporal populations of echinostoma revolutum collected from domestic ducks in Khon Kaen Province, Thailand	Saijuntha, W., Sithithaworn, P., Tantrawatpan, C., Tapdara, S., Andrews, R.H.	(2011) Southeast Asian Journal of Tropical Medicine and Public Health, 42 (1), pp. 39-45. Cited 1 time.	2011			1		['Allozyme', ' ', 'analysis', ' ', 'of', ' ', 'the', ' ', 'temporal', ' ', 'populations', ' ', 'of', ' ', 'echinostoma revolutum', ' ', 'collected', ' ', 'from', ' ', 'domestic', ' ', 'ducks', ' ', 'in', ' ', 'Khon', ' ', 'Kaen', ' ', 'Province', ',', ' ', 'Thailand']	2554.0
5903	5903	5903	6127	Tuberculin skin test and isoniazid prophylaxis among health care workers in high tuberculosis prevalence areas	Khawcharoenporn, T., Apisarnthanarak, A., Sungkanuparph, S., Woeltje, K.F., Fraser, V.J.	(2011) International Journal of Tuberculosis and Lung Disease, 15 (1), pp. 14-23. Cited 2 times.	2011			1		['Tuberculin', ' ', 'skin', ' ', 'test', ' ', 'and', ' ', 'isoniazid', ' ', 'prophylaxis', ' ', 'among', ' ', 'health', ' ', 'care', ' ', 'workers', ' ', 'in', ' ', 'high', ' ', 'tuberculosis prevalence', ' ', 'areas']	2554.0
5904	5904	5904	6128	Impacts of pellets injected from the low-field side on plasma in ITER	Wisitsorasak, A., Onjun, T.	(2011) Plasma Physics Reports, 37 (1), pp. 1-18. Cited 3 times.	2011			1		['Impacts', ' ', 'of', ' ', 'pellets', ' ', 'injected', ' ', 'from', ' ', 'the', ' ', 'low', '-', 'field', ' ', 'side', ' ', 'on', ' ', 'plasma', ' ', 'in', ' ', 'ITER']	2554.0
5905	5905	5905	6129	Analysis of energy consumption in drying process of non-hygroscopic porous packed bed using a combined multi-feed microwave-convective air and continuous belt system (CMCB)	Jindarat, W., Rattanadecho, P., Vongpradubchai, S., Pianroj, Y.	(2011) Drying Technology, 29 (8), pp. 926-938. Cited 4 times.	2011			1		['Analysis', ' ', 'of', ' ', 'energy', ' ', 'consumption', ' ', 'in', ' ', 'drying', ' ', 'process', ' ', 'of', ' ', 'non', '-', 'hygroscopic', ' ', 'porous', ' ', 'packed', ' ', 'bed', ' ', 'using', ' ', 'a', ' ', 'combined', ' ', 'multi', '-', 'feed', ' ', 'microwave', '-', 'convective', ' ', 'air', ' ', 'and', ' ', 'continuous', ' ', 'belt', ' ', 'system', ' ', '(', 'CMCB', ')']	2554.0
5906	5906	5906	6130	Novel synthesis of caf2 nanocrystals and the effect of pyridine addition on their crystal size	Rungrodnimitchai, S.	(2011) Japanese Journal of Applied Physics, 50 (1 PART 3), art. no. 01BJ17, . 	2011			1		['Novel', ' ', 'synthesis', ' ', 'of', ' ', 'caf', '2', ' ', 'nanocrystals', ' ', 'and', ' ', 'the', ' ', 'effect', ' ', 'of', ' ', 'pyridine', ' ', 'addition', ' ', 'on', ' ', 'their', ' ', 'crystal', ' ', 'size']	2554.0
5907	5907	5907	6131	Tensile behavior of restrained expansive mortar and concrete	Sahamitmongkol, R., Kishi, T.	(2011) Cement and Concrete Composites, 33 (1), pp. 131-141. Cited 1 time.	2011			1		['Tensile', ' ', 'behavior', ' ', 'of', ' ', 'restrained', ' ', 'expansive', ' ', 'mortar', ' ', 'and', ' ', 'concrete']	2554.0
5908	5908	5908	6132	On the negative association property for the dependent bootstrap random variables	Lisawadi, S., Hu, T.-C.	(2011) Lobachevskii Journal of Mathematics, 32 (1), pp. 32-38. 	2011			1		['On', ' ', 'the', ' ', 'negative', ' ', 'association', ' ', 'property', ' ', 'for', ' ', 'the', ' ', 'dependent', ' ', 'bootstrap', ' ', 'random', ' ', 'variables']	2554.0
