	Unnamed: 0	id	name	year	start_date	end_date	status	title	first_name	last_name	granter	tokenized_title
1517	1517	1541	จัดทำวิธีปฏิบัติพิธีการสินเชื่อและระบบการวิเคราะห์สินเชื่อ 	2556	1/2/2013	31/05/2013	ปิดโครงการ	ผู้ช่วยศาสตราจารย์ ดร.	 สรายุทธ์ 	 นาทะพันธ์ 	ธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร	['จัดทำ', 'วิธี', 'ปฏิบัติ', 'พิธี', 'การ', 'สินเชื่อ', 'และ', 'ระบบ', 'การ', 'วิเคราะห์', 'สินเชื่อ', '\xa0']
1518	1518	1542	จัดจ้างที่ปรึกษาด้านเทคโนโลยีสารสนเทศและการสื่อสารกรมทรัพย์สินทางปัญญา 	2556	30/09/2013	30/09/2013	ปิดโครงการ	อาจารย์ ดร. 	ชุมพล 	บุญมี 	กรมทรัพย์สินทางปัญญา	['จัด', 'จ้าง', 'ที่ปรึกษา', 'ด้าน', 'เทคโนโลยีสารสนเทศและการสื่อสาร', 'กรมทรัพย์สิน', 'ทาง', 'ปัญญา', '\xa0']
1519	1519	1543	Call Center Skill for Excellent Performance 	2556	15/01/2013	2/1/2014	ปิดโครงการ	อาจารย์ ดร.	 นพพร	เรืองวานิช 	บริษัท เฟิร์ส คอนแท็ค เซ็นเตอร์ จำกัด	['Call', ' ', 'Center', ' ', 'Skill', ' ', 'for', ' ', 'Excellent', ' ', 'Performance', '\xa0']
1520	1520	1544	การพัฒนาระบบการสรรหาและคัดเลือกของธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร (ธ.ก.ส.) ให้มีประสิทธิภาพ  	2556	28/02/2013	27/02/2014	ปิดโครงการ	รองศาสตราจารย์ ดร.	อัมพร 	ธำรงลักษณ์ 	ธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร	['การ', 'พัฒนา', 'ระบบ', 'การ', 'สรรหา', 'และ', 'คัดเลือก', 'ของ', 'ธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร', ' ', '(', 'ธ.ก.ส.', ')', ' ', 'ให้', 'มี', 'ประสิทธิภาพ', ' ', '\xa0']
1521	1521	1545	พัฒนาอุตสาหกรรมอาหารของไทยให้เป็นครัวอาหารคุณภาพของโลก (Thailand Food Quality to the World)กิจกรรมการลดต้นการผลิตที่ยั่งยืนและเป็นมิตรต่อสิ่งแวดล้อมด้วย Green Productivity 	2556	6/3/2013	31/08/2013	ปิดโครงการ	ผู้ช่วยศาสตราจารย์	 ปาริชาต	 ชื่นวัฒนกุล 	สถาบันอาหาร	['พัฒนา', 'อุตสาหกรรม', 'อาหาร', 'ของ', 'ไทย', 'ให้', 'เป็น', 'ครัว', 'อาหาร', 'คุณภาพ', 'ของ', 'โลก', ' ', '(', 'Thailand', ' ', 'Food', ' ', 'Quality', ' ', 'to', ' ', 'the', ' ', 'World', ')', 'กิจกรรม', 'การ', 'ลดต้น', 'การ', 'ผลิต', 'ที่', 'ยั่งยืน', 'และ', 'เป็น', 'มิตร', 'ต่อ', 'สิ่ง', 'แวดล้อม', 'ด้วย', ' ', 'Green', ' ', 'Productivity', '\xa0']
1522	1522	1546	ศึกษารูปแบบและแนวทางในการจัดตั้งสถาับันคลังสมองด้านความมั่นคงระยะที่ 1 	2556	28/02/2013	27/07/2013	ปิดโครงการ	รองศาสตราจารย์ ดร. 	 อัมพร 	ธำรงลักษณ์ 	สำนักงานสภาความมั่นคงแห่งชาติ	['ศึกษา', 'รูปแบบ', 'และ', 'แนวทาง', 'ใน', 'การ', 'จัดตั้ง', 'สถาับันคลังสมอง', 'ด้าน', 'ความ', 'มั่นคง', 'ระยะ', 'ที่', ' ', '1', '\xa0']
1523	1523	1547	การรณรงค์และเผยแพร่คุณธรรมจริยธรรมและการป้องกันการทุจริตและประพฤติมิชอบ 	2556	18/01/2013	16/08/2013	ปิดโครงการ	ศาสตราจารย์ ดร. 	 สุรพงษ์ 	 โสธนะเสถียร 	สำนักงานคณะกรรมการข้าราชการพลเรือน	['การ', 'รณรงค์', 'และ', 'เผยแพร่', 'คุณธรรม', 'จริยธรรม', 'และ', 'การ', 'ป้องกัน', 'การ', 'ทุจริต', 'และ', 'ประพฤติ', 'มิ', 'ชอบ', '\xa0']
1524	1524	1548	การศึกษาผลกระทบทางสังคมและเศรษฐกิจของโครงการอุทยานรังสรรค์นวัตกรรมด้านอวกาศ 	2556	4/2/2013	14/05/2013	ปิดโครงการ	อาจารย์	 อรอุมา	 เตพละกุล 	สำนักงานพัฒนาเทคโนโลยีอวกาศและภูมิสารสนเทศ (องค์การมหาชน) (GISTDA)	['การ', 'ศึกษา', 'ผล', 'กระทบ', 'ทาง', 'สังคม', 'และ', 'เศรษฐกิจ', 'ของ', 'โครงการ', 'อุทยานรังสรรค์', 'นวัตกรรม', 'ด้าน', 'อวกาศ', '\xa0']
1525	1525	1549	ศึกษาเชิงเปรียบเทียบสำหรับผู้บริหารเพื่อเตรียมความพร้อมสู่ประชาคมอาเซียน รุ่นที่ 4 และ รุ่นที่ 5 	2556	4/2/2013	23/02/2013	ปิดโครงการ	รองศาสตราจารย์ ดร. 	ไตรรัตน์	โภคพลากรณ์ 	กรมสรรพสามิต	['ศึกษา', 'เชิง', 'เปรียบเทียบ', 'สำหรับ', 'ผู้', 'บริหาร', 'เพื่อ', 'เตรียม', 'ความ', 'พร้อม', 'สู่', 'ประชาคมอาเซียน', ' ', 'รุ่น', 'ที่', ' ', '4', ' ', 'และ', ' ', 'รุ่น', 'ที่', ' ', '5', '\xa0']
1526	1526	1550	ส่งเสริมการมีส่วนร่วมภาคประชาชนสำนักงานปลัดกระทรวงอุตสาหกรรม ปีงบประมาณ พ.ศ. 2556 	2556	18/04/2013	30/09/2013	ปิดโครงการ	ผู้ช่วยศาสตราจารย์ ดร.	อภิวัฒน์ 	มุตตามระ 	สำนักงานปลัดกระทรวงอุตสาหกรรม	['ส่งเสริม', 'การ', 'มี', 'ส่วน', 'ร่วม', 'ภาค', 'ประชาชน', 'สำนักงานปลัดกระทรวงอุตสาหกรรม', ' ', 'ปี', 'งบ', 'ประมาณ', ' ', 'พ.ศ.', ' ', '2556', '\xa0']
1527	1527	1551	การศึกษาพฤติกรรมผู้บริโภคอาหารไทยในต่างประเทศเพื่อวางกลยุทธ์ผลักดันการเติบโตของธุรกิจร้านอาหารไทย  	2556	7/2/2013	15/09/2013	ปิดโครงการ	รองศาสตราจารย์ ดร.	 แก้วตา 	โรหิตรัตนะ 	สถาบันอาหาร	['การ', 'ศึกษา', 'พฤติกรรม', 'ผู้', 'บริโภค', 'อาหาร', 'ไทย', 'ใน', 'ต่าง', 'ประเทศ', 'เพื่อ', 'วาง', 'กลยุทธ์', 'ผลักดัน', 'การ', 'เติบโต', 'ของ', 'ธุรกิจ', 'ร้าน', 'อาหาร', 'ไทย', ' ', '\xa0']
1528	1528	1552	กิจกรรมสำรวจและประเมินผลการดำเนินงานของร้านอาหารไทยโครงการเสริมสร้างมูลค่าทางเศรษฐกิจแก่อุตสาหกรรมอาหารและสร้างความเชื่อมั่นให้แก่คุณค่าอาหารของไทย(Thailand Food Forward) 	2556	7/02/2013	15/09/2013	ปิดโครงการ	รองศาสตราจารย์ ดร.	 แก้วตา 	โรหิตรัตนะ 	สถาบันอาหาร	['กิจกรรม', 'สำรวจ', 'และ', 'ประเมิน', 'ผล', 'การ', 'ดำเนิน', 'งาน', 'ของ', 'ร้าน', 'อาหาร', 'ไทย', 'โครงการ', 'เสริมสร้าง', 'มูลค่า', 'ทาง', 'เศรษฐกิจ', 'แก่', 'อุตสาหกรรม', 'อาหาร', 'และ', 'สร้าง', 'ความ', 'เชื่อมั่น', 'ให้', 'แก่', 'คุณค่า', 'อาหาร', 'ของ', 'ไทย', '(', 'Thailand', ' ', 'Food', ' ', 'Forward', ')', '\xa0']
1529	1529	1553	การพัฒนาอุตสาหกรรมอาหารของไทยให้เป็นครัวอาหารคุณภาพของโลก (Thailand Food Quality to the World) ปีงบประมาณ 2556 กิจกรรมศึกษาพฤติกรรมผู้บริโภคอาหารไทยในประเทศจีน 	2556	28/03/2013	30/09/2013	ปิดโครงการ	รองศาสตราจารย์ ดร.	 ศากุน 	 บุญอิต 	สถาบันอาหาร	['การ', 'พัฒนา', 'อุตสาหกรรม', 'อาหาร', 'ของ', 'ไทย', 'ให้', 'เป็น', 'ครัว', 'อาหาร', 'คุณภาพ', 'ของ', 'โลก', ' ', '(', 'Thailand', ' ', 'Food', ' ', 'Quality', ' ', 'to', ' ', 'the', ' ', 'World', ')', ' ', 'ปี', 'งบ', 'ประมาณ', ' ', '2556', ' ', 'กิจกรรม', 'ศึกษา', 'พฤติกรรม', 'ผู้', 'บริโภค', 'อาหาร', 'ไทย', 'ใน', 'ประเทศจีน', '\xa0']
